1162,N-TT,MASTER,Master Thesis,AL,v.latifi
1162,N-TT,UNDERGRADUATE,International Organizations,AL,v.latifi
1162,N-TT,UNDERGRADUATE,Capstone Project and Professional Practice,AL,v.latifi
1162,N-TT,UNDERGRADUATE,Negotiations,AL,v.latifi
1162,N-CST,UNDERGRADUATE,Computer Architecture,MK,v.radevski
1162,N-CST,UNDERGRADUATE,Web Analytics,EN,v.radevski
1162,N-BA,PHD,Enterpreneurial Management - Advanced level,AL,v.ramadani
1162,N-BA,UNDERGRADUATE,Small Business and Entrepreneurship,AL,v.ramadani
1162,N-BA,UNDERGRADUATE,International Business,AL,v.ramadani
1162,N-BA,UNDERGRADUATE,Startegic Management,MK,v.ramadani
1162,N-LAW,UNDERGRADUATE,Criminology and Penology,AL,v.ratkoceri
1162,N-LAW,UNDERGRADUATE,Organized Crime,AL,v.ratkoceri
1162,N-LAW,UNDERGRADUATE,Victimology,AL,v.ratkoceri
1162,N-CST,UNDERGRADUATE,Operating Systems,AL,v.shehu
1162,N-CST,UNDERGRADUATE,Data Mining,AL,v.shehu
1162,N-CST,UNDERGRADUATE,Data Engineering,EN,v.shehu
1162,N-TT,MASTER,Political Leadership,AL,v.sopar
1162,N-TT,UNDERGRADUATE,Negotiations,AL,v.sopar
1162,LC,UNDERGRADUATE,English Language Level 3 ,EN,v.vela
1162,LC,UNDERGRADUATE,English Language Level 4 ,EN,v.vela
1162,N-CST,UNDERGRADUATE,Game Programming,AL,xh.zenuni
1162,N-PA,MASTER,European Union: Institutions  Politics and Law,AL,y.sela
1162,N-PA,MASTER,Diplomacy and Diplomatic Methods,AL,y.sela
1162,N-CST,MASTER,E-Commerce,EN,z.dika
1162,N-PA,UNDERGRADUATE,Control of the Administration,AL,z.elezi
1162,N-PA,MASTER,Administrative Law,AL,z.elezi
1162,N-PA,UNDERGRADUATE,Constitutional Law,AL,z.elezi
1162,N-PA,UNDERGRADUATE,Administrative Procedure,AL,z.elezi
1162,N-TT,MASTER,Rethoric,AL,z.kadriu
1162,N-TT,MASTER,Modern Albanian Literature,AL,z.kadriu
1162,N-TT,MASTER,Analyses of Literary Text,AL,z.kadriu
1162,N-TT,PHD,Albanian Language Grammar Studies ,AL,z.kadriu
1162,N-TT,MASTER,Master Thesis,AL,z.kadriu
1162,ELC,UNDERGRADUATE,Advanced IT Skills,AL,b.ismaili
1162,ELC,UNDERGRADUATE,Advanced IT Skills,AL,e.jajaga

